35,PIRAJU, 1189435, 0.758
35,PIRAJUÍ, 936547, 0.749
35,PIRANGI, 1239814, 0.756
35,PIRAPORA DO BOM JESUS, 2047715, 0.727
35,PIRAPOZINHO, 1757848, 0.776
35,PIRASSUNUNGA, 2113968, 0.801
35,PIRATININGA, 846521, 0.779
35,PITANGUEIRAS, 1901146, 0.723
35,PLANALTO, 3374228, 0.719
35,PLATINA, 1477333, 0.719
35,POÁ, 3771607, 0.771
35,POLONI, 1573044, 0.766
35,POMPÉIA, 353757, 0.786
35,PONGAÍ, 1235853, 0.755
35,PONTAL, 1647755, 0.725
35,PONTALINDA, 957185, 0.702
35,PONTES GESTAL, 4230519, 0.732
35,POPULINA, 1473199, 0.714
35,PORANGABA, 97385, 0.703
35,PORTO FELIZ, 1789714, 0.758
35,PORTO FERREIRA, 2195998, 0.751
35,POTIM, 567951, 0.697
35,POTIRENDABA, 1987681, 0.747
35,PRACINHA, 547658, 0.696
35,PRADÓPOLIS, 2025349, 0.733
35,PRAIA GRANDE, 1243312, 0.754
35,PRATÂNIA, 1606663, 0.701
35,PRESIDENTE ALVES, 920795, 0.735
35,PRESIDENTE BERNARDES, 1055131, 0.757
35,PRESIDENTE EPITÁCIO, 1539584, 0.75
35,PRESIDENTE PRUDENTE, 2068888, 0.806
35,PRESIDENTE VENCESLAU, 1063105, 0.763
35,PROMISSÃO, 3952591, 0.743
35,QUADRA, 2239352, 0.678
35,QUATÁ, 2229738, 0.738
35,QUEIROZ, 5698512, 0.715
35,QUELUZ, 959148, 0.722
35,QUINTANA, 1144283, 0.732
35,RAFARD, 2004707, 0.745
35,RANCHARIA, 1919764, 0.751
35,REDENÇÃO DA SERRA, 827739, 0.657
35,REGENTE FEIJÓ, 2020843, 0.768
35,REGINÓPOLIS, 804184, 0.728
35,REGISTRO, 180205, 0.754
35,RESTINGA, 1699246, 0.705
35,RIBEIRA, 670325, 0.698
35,RIBEIRÃO BONITO, 1227066, 0.712
35,RIBEIRÃO BRANCO, 844965, 0.639
35,RIBEIRÃO CORRENTE, 1488275, 0.711
35,RIBEIRÃO DO SUL, 1437458, 0.747
35,RIBEIRÃO DOS ÍNDIOS, 97987, 0.721
35,RIBEIRÃO GRANDE, 2764872, 0.705
35,RIBEIRÃO PIRES, 16039, 0.784
35,RIBEIRÃO PRETO, 2899393, 0.8
35,RIFAINA, 3698477, 0.74
35,RINCÃO, 1169441, 0.734
35,RINÓPOLIS, 1011138, 0.723
35,RIO CLARO, 301227, 0.803
35,RIO DAS PEDRAS, 2715315, 0.759
35,RIO GRANDE DA SERRA, 864057, 0.749
35,RIOLÂNDIA, 991273, 0.703
35,RIVERSUL, 510354, 0.664
35,ROSANA, 418017, 0.764
35,ROSEIRA, 1580355, 0.737
35,RUBIÁCEA, 2170275, 0.721
35,RUBINÉIA, 1058332, 0.759
35,SABINO, 1921673, 0.728
35,SAGRES, 948392, 0.73
35,SALES, 1059621, 0.751
35,SALES OLIVEIRA, 1813616, 0.772
35,SALESÓPOLIS, 830649, 0.732
35,SALMOURÃO, 1089911, 0.719
35,SALTINHO, 1684313, 0.791
35,SALTO, 3161489, 0.78
35,SALTO DE PIRAPORA, 2322472, 0.729
35,SALTO GRANDE, 1085115, 0.704
35,SANDOVALINA, 3449976, 0.709
35,SANTA ADÉLIA, 1440118, 0.76
35,SANTA ALBERTINA, 1446117, 0.728
35,SANTA BÁRBARA DOESTE, 1950712, 0.781
35,SANTA BRANCA, 1513493, 0.735
35,SANTA CLARA DOESTE, 1494278, 0.733
35,SANTA CRUZ DA CONCEIÇÃO, 2360692, 0.79
35,SANTA CRUZ DA ESPERANÇA, 1350902, 0.743
35,SANTA CRUZ DAS PALMEIRAS, 984841, 0.728
