43,BOA VISTA DAS MISSÕES,35259.32,0.676
43,BOA VISTA DO BURICÁ,15567.89,0.762
43,BOA VISTA DO CADEADO,38209.83,0.703
21,BOA VISTA DO GURUPI,3482.66,0.545
43,BOA VISTA DO INCRA,29815.01,0.731
13,BOA VISTA DO RAMOS,3685.07,0.565
43,BOA VISTA DO SUL,15693.75,0.728
29,BOA VISTA DO TUPIM,4528.61,0.551
27,BOCA DA MATA,7660.24,0.604
13,BOCA DO ACRE,5008.78,0.588
22,BOCAINA,4020.4,0.632
35,BOCAINA,20063.87,0.742
42,BOCAINA DO SUL,14059.02,0.647
41,BOCAIÚVA DO SUL,10067.33,0.64
24,BODÓ,6948.11,0.629
26,BODOCÓ,4101.78,0.565
50,BODOQUENA,17742.97,0.666
35,BOFETE,12173.62,0.705
35,BOITUVA,35976.73,0.78
26,BOM CONSELHO,5386.39,0.563
21,BOM JARDIM,3998.41,0.538
26,BOM JARDIM,4708.57,0.602
33,BOM JARDIM,16049.96,0.66
42,BOM JARDIM DA SERRA,12769.7,0.696
52,BOM JARDIM DE GOIÁS,9917.68,0.67
22,BOM JESUS,8973.73,0.668
24,BOM JESUS,4244.95,0.584
25,BOM JESUS,4835.41,0.597
42,BOM JESUS,17041.49,0.718
43,BOM JESUS,14914.81,0.666
29,BOM JESUS DA LAPA,5857.07,0.633
29,BOM JESUS DA SERRA,3029.04,0.546
